 1772 1  1
cluster file from TAD2; meaning encoded in file name                            
         42.24000000         42.24000000         80.00000000
(3f12.6,i2)                                                                     
   19.357872   17.597467    6.057523 1
   19.359620   21.121516    6.048642 1
   19.357030   24.639795    6.053422 1
   19.360013   28.160114    6.048745 1
   19.359480   31.680667    6.052646 1
   19.361997   35.199513    6.049055 1
   19.362038   38.719984    6.048816 1
   21.120568    1.760311    6.049203 1
   21.120228    5.280869    6.048754 1
   21.121374    8.800262    6.048362 1
   21.120400   12.319139    6.048901 1
   21.118330   15.838689    6.052707 1
   21.120287   19.359796    6.049660 1
   21.119564   22.881246    6.048495 1
   21.119520   26.400165    6.048114 1
   21.122046   29.920524    6.047799 1
   21.120787   33.439908    6.049141 1
   21.120959   36.960319    6.048584 1
   21.120001   40.480347    6.049241 1
   22.878578    0.000211    6.048942 1
   22.879132    3.520794    6.048777 1
   22.879698    7.040570    6.048795 1
   22.880527   10.559531    6.048889 1
   22.880092   14.077571    6.048897 1
   22.882147   17.599555    6.052646 1
   22.879514   21.119869    6.050111 1
   22.880479   24.642210    6.046368 1
   22.880423   28.159948    6.048177 1
   22.881105   31.680343    6.048433 1
   22.879775   35.200276    6.048360 1
   22.879241   38.721068    6.048638 1
   24.637786    1.760445    6.048268 1
   24.638709    5.280873    6.048635 1
   24.639482    8.799771    6.048984 1
   24.640384   12.317938    6.048861 1
   24.640623   15.837222    6.048999 1
   24.640400   19.358665    6.059073 1
   24.640671   22.882629    6.046646 1
   24.640272   26.401681    6.047689 1
   24.639139   29.919611    6.048527 1
   24.639068   33.440590    6.048340 1
   24.638120   36.960998    6.047825 1
   24.639353   40.481020    6.049226 1
   26.401326    0.000771    6.052856 1
   26.398989    3.520856    6.049089 1
   26.398918    7.040154    6.048894 1
   26.399890   10.558419    6.049027 1
   26.399979   14.076316    6.047514 1
   26.400504   17.597508    6.051379 1
   26.403347   21.119979    6.056458 1
   26.401587   24.643802    6.046328 1
   26.400129   28.160750    6.049093 1
   26.397783   31.679849    6.048097 1
   26.398770   35.201131    6.048665 1
   26.399467   38.721047    6.049482 1
   28.161499    1.759114    6.058166 1
   28.159719    5.281521    6.048476 1
   28.159432    8.798611    6.049135 1
   28.160737   12.317298    6.049077 1
   28.162318   15.835676    6.047639 1
   28.164206   19.361365    6.051782 1
   28.162956   22.880048    6.051372 1
   28.160981   26.402772    6.048521 1
   28.161095   29.920151    6.052824 1
   28.159053   33.440859    6.049197 1
   28.161507   36.960143    6.053557 1
   28.159412   40.482486    6.053123 1
   29.917591    0.004221    6.057333 1
   29.920151    3.518689    6.053442 1
   29.919912    7.040176    6.049027 1
   29.919906   10.557829    6.049318 1
   29.923808   14.076135    6.053422 1
   29.923432   17.598399    6.048607 1
   29.921780   21.121764    6.051979 1
   29.920489   24.640002    6.049303 1
   29.919505   28.163684    6.052562 1
   29.921344   31.677192    6.057083 1
   29.919873   35.204119    6.053388 1
   29.919312   38.716326    6.053227 1
   31.678142    1.761679    6.053123 1
   31.679944    5.280205    6.049862 1
   31.679969    8.798117    6.048463 1
   31.679983   12.319310    6.053757 1
   31.680377   15.834144    6.053596 1
   31.679950   19.362067    6.049955 1
   31.678579   22.880620    6.051051 1
   31.679259   26.399714    6.047676 1
   31.677749   29.922567    6.057368 1
   31.679886   33.437874    6.052897 1
   31.677456   36.960401    6.053159 1
   31.679591   40.480343    6.048762 1
   33.441079    0.001560    6.047703 1
   33.439678    3.521193    6.049651 1
   33.440212    7.039804    6.048836 1
   33.439960   10.558499    6.049000 1
   33.436402   14.076277    6.053559 1
   33.436420   17.598630    6.048870 1
   33.436429   21.121893    6.050304 1
   33.438909   24.639696    6.049406 1
   33.439885   28.160091    6.048042 1
   33.438326   31.679650    6.052261 1
   33.439014   35.199508    6.048386 1
   33.439992   38.720079    6.047868 1
   35.200061    1.761612    6.048170 1
   35.200242    5.280509    6.048800 1
   35.200418    8.799327    6.048445 1
   35.199728   12.318159    6.049042 1
   35.196308   15.835959    6.046914 1
   35.194147   19.361327    6.048351 1
   35.199064   22.880481    6.054055 1
   35.200095   26.399664    6.047778 1
   35.201495   29.919104    6.047429 1
   35.200374   33.439789    6.048851 1
   35.201516   36.960077    6.047443 1
   35.200487   40.481045    6.047665 1
   36.960430    0.001500    6.049254 1
   36.960692    3.520616    6.049537 1
   36.960377    7.040039    6.048560 1
   36.960428   10.559119    6.048763 1
   36.960810   14.078195    6.048767 1
   36.959272   17.594945    6.045810 1
   36.957723   21.123923    6.058042 1
   36.960519   24.639813    6.050259 1
   36.960773   28.158561    6.047959 1
   36.960175   31.679935    6.047944 1
   36.963062   35.200162    6.053128 1
   36.960590   38.720831    6.048177 1
   38.722540    1.760690    6.054704 1
   38.720287    5.280012    6.049388 1
   38.720024    8.799957    6.048919 1
   38.720243   12.318943    6.049639 1
   38.722473   15.837557    6.053564 1
   38.721082   19.359278    6.052194 1
   38.720192   22.881668    6.051812 1
   38.721145   26.398838    6.048897 1
   38.719826   29.918713    6.048292 1
   38.719912   33.442621    6.053953 1
   38.719493   36.958086    6.053335 1
   38.720242   40.482437    6.048644 1
   40.479580    0.003937    6.054397 1
   40.479529    3.517815    6.054485 1
   40.479716    7.041225    6.048521 1
   40.479533   10.559494    6.049518 1
   40.478908   14.080549    6.052593 1
   40.480401   17.596342    6.054829 1
   40.483196   21.122747    6.046544 1
   40.480876   24.638566    6.050137 1
   40.479541   28.160076    6.048546 1
   40.480753   31.680238    6.053885 1
   40.476044   35.200133    6.053948 1
   40.479075   38.719819    6.048362 1
    0.000000    0.000000    4.290000 1
    0.000000    3.520000    4.290000 1
    0.000000    7.040000    4.290000 1
    0.000000   10.560000    4.290000 1
    0.000000   14.080000    4.290000 1
    0.000000   17.600000    4.290000 1
    0.000000   21.120000    4.290000 1
    0.000000   24.640000    4.290000 1
    0.000000   28.160000    4.290000 1
    0.000000   31.680000    4.290000 1
    0.000000   35.200000    4.290000 1
    0.000000   38.720000    4.290000 1
    1.760000    1.760000    4.290000 1
    1.760000    5.280000    4.290000 1
    1.760000    8.800000    4.290000 1
    1.760000   12.320000    4.290000 1
    1.760000   15.840000    4.290000 1
    1.760000   19.360000    4.290000 1
    1.760000   22.880000    4.290000 1
    1.760000   26.400000    4.290000 1
    1.760000   29.920000    4.290000 1
    1.760000   33.440000    4.290000 1
    1.760000   36.960000    4.290000 1
    1.760000   40.480000    4.290000 1
    3.520000    0.000000    4.290000 1
    3.520000    3.520000    4.290000 1
    3.520000    7.040000    4.290000 1
    3.520000   10.560000    4.290000 1
    3.520000   14.080000    4.290000 1
    3.520000   17.600000    4.290000 1
    3.520000   21.120000    4.290000 1
    3.520000   24.640000    4.290000 1
    3.520000   28.160000    4.290000 1
    3.520000   31.680000    4.290000 1
    3.520000   35.200000    4.290000 1
    3.520000   38.720000    4.290000 1
    5.280000    1.760000    4.290000 1
    5.280000    5.280000    4.290000 1
    5.280000    8.800000    4.290000 1
    5.280000   12.320000    4.290000 1
    5.280000   15.840000    4.290000 1
    5.280000   19.360000    4.290000 1
    5.280000   22.880000    4.290000 1
    5.280000   26.400000    4.290000 1
    5.280000   29.920000    4.290000 1
    5.280000   33.440000    4.290000 1
    5.280000   36.960000    4.290000 1
    5.280000   40.480000    4.290000 1
    7.040000    0.000000    4.290000 1
    7.040000    3.520000    4.290000 1
    7.040000    7.040000    4.290000 1
    7.040000   10.560000    4.290000 1
    7.040000   14.080000    4.290000 1
    7.040000   17.600000    4.290000 1
    7.040000   21.120000    4.290000 1
    7.040000   24.640000    4.290000 1
    7.040000   28.160000    4.290000 1
    7.040000   31.680000    4.290000 1
    7.040000   35.200000    4.290000 1
    7.040000   38.720000    4.290000 1
    8.800000    1.760000    4.290000 1
    8.800000    5.280000    4.290000 1
    8.800000    8.800000    4.290000 1
    8.800000   12.320000    4.290000 1
    8.800000   15.840000    4.290000 1
    8.800000   19.360000    4.290000 1
    8.800000   22.880000    4.290000 1
    8.800000   26.400000    4.290000 1
    8.800000   29.920000    4.290000 1
    8.800000   33.440000    4.290000 1
    8.800000   36.960000    4.290000 1
    8.800000   40.480000    4.290000 1
   10.560000    0.000000    4.290000 1
   10.560000    3.520000    4.290000 1
   10.560000    7.040000    4.290000 1
   10.560000   10.560000    4.290000 1
   10.560000   14.080000    4.290000 1
   10.560000   17.600000    4.290000 1
   10.560000   21.120000    4.290000 1
   10.560000   24.640000    4.290000 1
   10.560000   28.160000    4.290000 1
   10.560000   31.680000    4.290000 1
   10.560000   35.200000    4.290000 1
   10.560000   38.720000    4.290000 1
   12.320000    1.760000    4.290000 1
   12.320000    5.280000    4.290000 1
   12.320000    8.800000    4.290000 1
   12.320000   12.320000    4.290000 1
   12.320000   15.840000    4.290000 1
   12.320000   19.360000    4.290000 1
   12.320000   22.880000    4.290000 1
   12.320000   26.400000    4.290000 1
   12.320000   29.920000    4.290000 1
   12.320000   33.440000    4.290000 1
   12.320000   36.960000    4.290000 1
   12.320000   40.480000    4.290000 1
   14.080000    0.000000    4.290000 1
   14.080000    3.520000    4.290000 1
   14.080000    7.040000    4.290000 1
   14.080000   10.560000    4.290000 1
   14.080000   14.080000    4.290000 1
   14.080000   17.600000    4.290000 1
   14.080000   21.120000    4.290000 1
   14.080000   24.640000    4.290000 1
   14.080000   28.160000    4.290000 1
   14.080000   31.680000    4.290000 1
   14.080000   35.200000    4.290000 1
   14.080000   38.720000    4.290000 1
   15.840000    1.760000    4.290000 1
   15.840000    5.280000    4.290000 1
   15.840000    8.800000    4.290000 1
   15.840000   12.320000    4.290000 1
   15.840000   15.840000    4.290000 1
   15.840000   19.360000    4.290000 1
   15.840000   22.880000    4.290000 1
   15.840000   26.400000    4.290000 1
   15.840000   29.920000    4.290000 1
   15.840000   33.440000    4.290000 1
   15.840000   36.960000    4.290000 1
   15.840000   40.480000    4.290000 1
   17.600000    0.000000    4.290000 1
   17.600000    3.520000    4.290000 1
   17.600000    7.040000    4.290000 1
   17.600000   10.560000    4.290000 1
   17.600000   14.080000    4.290000 1
   17.600000   17.600000    4.290000 1
   17.600000   21.120000    4.290000 1
   17.600000   24.640000    4.290000 1
   17.600000   28.160000    4.290000 1
   17.600000   31.680000    4.290000 1
   17.600000   35.200000    4.290000 1
   17.600000   38.720000    4.290000 1
   19.360000    1.760000    4.290000 1
   19.360000    5.280000    4.290000 1
   19.360000    8.800000    4.290000 1
   19.360000   12.320000    4.290000 1
   19.360000   15.840000    4.290000 1
   19.360000   19.360000    4.290000 1
   19.360000   22.880000    4.290000 1
   19.360000   26.400000    4.290000 1
   19.360000   29.920000    4.290000 1
   19.360000   33.440000    4.290000 1
   19.360000   36.960000    4.290000 1
   19.360000   40.480000    4.290000 1
   21.120000    0.000000    4.290000 1
   21.120000    3.520000    4.290000 1
   21.120000    7.040000    4.290000 1
   21.120000   10.560000    4.290000 1
   21.120000   14.080000    4.290000 1
   21.120000   17.600000    4.290000 1
   21.120000   21.120000    4.290000 1
   21.120000   24.640000    4.290000 1
   21.120000   28.160000    4.290000 1
   21.120000   31.680000    4.290000 1
   21.120000   35.200000    4.290000 1
   21.120000   38.720000    4.290000 1
   22.880000    1.760000    4.290000 1
   22.880000    5.280000    4.290000 1
   22.880000    8.800000    4.290000 1
   22.880000   12.320000    4.290000 1
   22.880000   15.840000    4.290000 1
   22.880000   19.360000    4.290000 1
   22.880000   22.880000    4.290000 1
   22.880000   26.400000    4.290000 1
   22.880000   29.920000    4.290000 1
   22.880000   33.440000    4.290000 1
   22.880000   36.960000    4.290000 1
   22.880000   40.480000    4.290000 1
   24.640000    0.000000    4.290000 1
   24.640000    3.520000    4.290000 1
   24.640000    7.040000    4.290000 1
   24.640000   10.560000    4.290000 1
   24.640000   14.080000    4.290000 1
   24.640000   17.600000    4.290000 1
   24.640000   21.120000    4.290000 1
   24.640000   24.640000    4.290000 1
   24.640000   28.160000    4.290000 1
   24.640000   31.680000    4.290000 1
   24.640000   35.200000    4.290000 1
   24.640000   38.720000    4.290000 1
   26.400000    1.760000    4.290000 1
   26.400000    5.280000    4.290000 1
   26.400000    8.800000    4.290000 1
   26.400000   12.320000    4.290000 1
   26.400000   15.840000    4.290000 1
   26.400000   19.360000    4.290000 1
   26.400000   22.880000    4.290000 1
   26.400000   26.400000    4.290000 1
   26.400000   29.920000    4.290000 1
   26.400000   33.440000    4.290000 1
   26.400000   36.960000    4.290000 1
   26.400000   40.480000    4.290000 1
   28.160000    0.000000    4.290000 1
   28.160000    3.520000    4.290000 1
   28.160000    7.040000    4.290000 1
   28.160000   10.560000    4.290000 1
   28.160000   14.080000    4.290000 1
   28.160000   17.600000    4.290000 1
   28.160000   21.120000    4.290000 1
   28.160000   24.640000    4.290000 1
   28.160000   28.160000    4.290000 1
   28.160000   31.680000    4.290000 1
   28.160000   35.200000    4.290000 1
   28.160000   38.720000    4.290000 1
   29.920000    1.760000    4.290000 1
   29.920000    5.280000    4.290000 1
   29.920000    8.800000    4.290000 1
   29.920000   12.320000    4.290000 1
   29.920000   15.840000    4.290000 1
   29.920000   19.360000    4.290000 1
   29.920000   22.880000    4.290000 1
   29.920000   26.400000    4.290000 1
   29.920000   29.920000    4.290000 1
   29.920000   33.440000    4.290000 1
   29.920000   36.960000    4.290000 1
   29.920000   40.480000    4.290000 1
   31.680000    0.000000    4.290000 1
   31.680000    3.520000    4.290000 1
   31.680000    7.040000    4.290000 1
   31.680000   10.560000    4.290000 1
   31.680000   14.080000    4.290000 1
   31.680000   17.600000    4.290000 1
   31.680000   21.120000    4.290000 1
   31.680000   24.640000    4.290000 1
   31.680000   28.160000    4.290000 1
   31.680000   31.680000    4.290000 1
   31.680000   35.200000    4.290000 1
   31.680000   38.720000    4.290000 1
   33.440000    1.760000    4.290000 1
   33.440000    5.280000    4.290000 1
   33.440000    8.800000    4.290000 1
   33.440000   12.320000    4.290000 1
   33.440000   15.840000    4.290000 1
   33.440000   19.360000    4.290000 1
   33.440000   22.880000    4.290000 1
   33.440000   26.400000    4.290000 1
   33.440000   29.920000    4.290000 1
   33.440000   33.440000    4.290000 1
   33.440000   36.960000    4.290000 1
   33.440000   40.480000    4.290000 1
   35.200000    0.000000    4.290000 1
   35.200000    3.520000    4.290000 1
   35.200000    7.040000    4.290000 1
   35.200000   10.560000    4.290000 1
   35.200000   14.080000    4.290000 1
   35.200000   17.600000    4.290000 1
   35.200000   21.120000    4.290000 1
   35.200000   24.640000    4.290000 1
   35.200000   28.160000    4.290000 1
   35.200000   31.680000    4.290000 1
   35.200000   35.200000    4.290000 1
   35.200000   38.720000    4.290000 1
   36.960000    1.760000    4.290000 1
   36.960000    5.280000    4.290000 1
   36.960000    8.800000    4.290000 1
   36.960000   12.320000    4.290000 1
   36.960000   15.840000    4.290000 1
   36.960000   19.360000    4.290000 1
   36.960000   22.880000    4.290000 1
   36.960000   26.400000    4.290000 1
   36.960000   29.920000    4.290000 1
   36.960000   33.440000    4.290000 1
   36.960000   36.960000    4.290000 1
   36.960000   40.480000    4.290000 1
   38.720000    0.000000    4.290000 1
   38.720000    3.520000    4.290000 1
   38.720000    7.040000    4.290000 1
   38.720000   10.560000    4.290000 1
   38.720000   14.080000    4.290000 1
   38.720000   17.600000    4.290000 1
   38.720000   21.120000    4.290000 1
   38.720000   24.640000    4.290000 1
   38.720000   28.160000    4.290000 1
   38.720000   31.680000    4.290000 1
   38.720000   35.200000    4.290000 1
   38.720000   38.720000    4.290000 1
   40.480000    1.760000    4.290000 1
   40.480000    5.280000    4.290000 1
   40.480000    8.800000    4.290000 1
   40.480000   12.320000    4.290000 1
   40.480000   15.840000    4.290000 1
   40.480000   19.360000    4.290000 1
   40.480000   22.880000    4.290000 1
   40.480000   26.400000    4.290000 1
   40.480000   29.920000    4.290000 1
   40.480000   33.440000    4.290000 1
   40.480000   36.960000    4.290000 1
   40.480000   40.480000    4.290000 1
    0.000000    1.760000    2.530000 1
    0.000000    5.280000    2.530000 1
    0.000000    8.800000    2.530000 1
    0.000000   12.320000    2.530000 1
    0.000000   15.840000    2.530000 1
    0.000000   19.360000    2.530000 1
    0.000000   22.880000    2.530000 1
    0.000000   26.400000    2.530000 1
    0.000000   29.920000    2.530000 1
    0.000000   33.440000    2.530000 1
    0.000000   36.960000    2.530000 1
    0.000000   40.480000    2.530000 1
    1.760000    0.000000    2.530000 1
    1.760000    3.520000    2.530000 1
    1.760000    7.040000    2.530000 1
    1.760000   10.560000    2.530000 1
    1.760000   14.080000    2.530000 1
    1.760000   17.600000    2.530000 1
    1.760000   21.120000    2.530000 1
    1.760000   24.640000    2.530000 1
    1.760000   28.160000    2.530000 1
    1.760000   31.680000    2.530000 1
    1.760000   35.200000    2.530000 1
    1.760000   38.720000    2.530000 1
    3.520000    1.760000    2.530000 1
    3.520000    5.280000    2.530000 1
    3.520000    8.800000    2.530000 1
    3.520000   12.320000    2.530000 1
    3.520000   15.840000    2.530000 1
    3.520000   19.360000    2.530000 1
    3.520000   22.880000    2.530000 1
    3.520000   26.400000    2.530000 1
    3.520000   29.920000    2.530000 1
    3.520000   33.440000    2.530000 1
    3.520000   36.960000    2.530000 1
    3.520000   40.480000    2.530000 1
    5.280000    0.000000    2.530000 1
    5.280000    3.520000    2.530000 1
    5.280000    7.040000    2.530000 1
    5.280000   10.560000    2.530000 1
    5.280000   14.080000    2.530000 1
    5.280000   17.600000    2.530000 1
    5.280000   21.120000    2.530000 1
    5.280000   24.640000    2.530000 1
    5.280000   28.160000    2.530000 1
    5.280000   31.680000    2.530000 1
    5.280000   35.200000    2.530000 1
    5.280000   38.720000    2.530000 1
    7.040000    1.760000    2.530000 1
    7.040000    5.280000    2.530000 1
    7.040000    8.800000    2.530000 1
    7.040000   12.320000    2.530000 1
    7.040000   15.840000    2.530000 1
    7.040000   19.360000    2.530000 1
    7.040000   22.880000    2.530000 1
    7.040000   26.400000    2.530000 1
    7.040000   29.920000    2.530000 1
    7.040000   33.440000    2.530000 1
    7.040000   36.960000    2.530000 1
    7.040000   40.480000    2.530000 1
    8.800000    0.000000    2.530000 1
    8.800000    3.520000    2.530000 1
    8.800000    7.040000    2.530000 1
    8.800000   10.560000    2.530000 1
    8.800000   14.080000    2.530000 1
    8.800000   17.600000    2.530000 1
    8.800000   21.120000    2.530000 1
    8.800000   24.640000    2.530000 1
    8.800000   28.160000    2.530000 1
    8.800000   31.680000    2.530000 1
    8.800000   35.200000    2.530000 1
    8.800000   38.720000    2.530000 1
   10.560000    1.760000    2.530000 1
   10.560000    5.280000    2.530000 1
   10.560000    8.800000    2.530000 1
   10.560000   12.320000    2.530000 1
   10.560000   15.840000    2.530000 1
   10.560000   19.360000    2.530000 1
   10.560000   22.880000    2.530000 1
   10.560000   26.400000    2.530000 1
   10.560000   29.920000    2.530000 1
   10.560000   33.440000    2.530000 1
   10.560000   36.960000    2.530000 1
   10.560000   40.480000    2.530000 1
   12.320000    0.000000    2.530000 1
   12.320000    3.520000    2.530000 1
   12.320000    7.040000    2.530000 1
   12.320000   10.560000    2.530000 1
   12.320000   14.080000    2.530000 1
   12.320000   17.600000    2.530000 1
   12.320000   21.120000    2.530000 1
   12.320000   24.640000    2.530000 1
   12.320000   28.160000    2.530000 1
   12.320000   31.680000    2.530000 1
   12.320000   35.200000    2.530000 1
   12.320000   38.720000    2.530000 1
   14.080000    1.760000    2.530000 1
   14.080000    5.280000    2.530000 1
   14.080000    8.800000    2.530000 1
   14.080000   12.320000    2.530000 1
   14.080000   15.840000    2.530000 1
   14.080000   19.360000    2.530000 1
   14.080000   22.880000    2.530000 1
   14.080000   26.400000    2.530000 1
   14.080000   29.920000    2.530000 1
   14.080000   33.440000    2.530000 1
   14.080000   36.960000    2.530000 1
   14.080000   40.480000    2.530000 1
   15.840000    0.000000    2.530000 1
   15.840000    3.520000    2.530000 1
   15.840000    7.040000    2.530000 1
   15.840000   10.560000    2.530000 1
   15.840000   14.080000    2.530000 1
   15.840000   17.600000    2.530000 1
   15.840000   21.120000    2.530000 1
   15.840000   24.640000    2.530000 1
   15.840000   28.160000    2.530000 1
   15.840000   31.680000    2.530000 1
   15.840000   35.200000    2.530000 1
   15.840000   38.720000    2.530000 1
   17.600000    1.760000    2.530000 1
   17.600000    5.280000    2.530000 1
   17.600000    8.800000    2.530000 1
   17.600000   12.320000    2.530000 1
   17.600000   15.840000    2.530000 1
   17.600000   19.360000    2.530000 1
   17.600000   22.880000    2.530000 1
   17.600000   26.400000    2.530000 1
   17.600000   29.920000    2.530000 1
   17.600000   33.440000    2.530000 1
   17.600000   36.960000    2.530000 1
   17.600000   40.480000    2.530000 1
   19.360000    0.000000    2.530000 1
   19.360000    3.520000    2.530000 1
   19.360000    7.040000    2.530000 1
   19.360000   10.560000    2.530000 1
   19.360000   14.080000    2.530000 1
   19.360000   17.600000    2.530000 1
   19.360000   21.120000    2.530000 1
   19.360000   24.640000    2.530000 1
   19.360000   28.160000    2.530000 1
   19.360000   31.680000    2.530000 1
   19.360000   35.200000    2.530000 1
   19.360000   38.720000    2.530000 1
   21.120000    1.760000    2.530000 1
   21.120000    5.280000    2.530000 1
   21.120000    8.800000    2.530000 1
   21.120000   12.320000    2.530000 1
   21.120000   15.840000    2.530000 1
   21.120000   19.360000    2.530000 1
   21.120000   22.880000    2.530000 1
   21.120000   26.400000    2.530000 1
   21.120000   29.920000    2.530000 1
   21.120000   33.440000    2.530000 1
   21.120000   36.960000    2.530000 1
   21.120000   40.480000    2.530000 1
   22.880000    0.000000    2.530000 1
   22.880000    3.520000    2.530000 1
   22.880000    7.040000    2.530000 1
   22.880000   10.560000    2.530000 1
   22.880000   14.080000    2.530000 1
   22.880000   17.600000    2.530000 1
   22.880000   21.120000    2.530000 1
   22.880000   24.640000    2.530000 1
   22.880000   28.160000    2.530000 1
   22.880000   31.680000    2.530000 1
   22.880000   35.200000    2.530000 1
   22.880000   38.720000    2.530000 1
   24.640000    1.760000    2.530000 1
   24.640000    5.280000    2.530000 1
   24.640000    8.800000    2.530000 1
   24.640000   12.320000    2.530000 1
   24.640000   15.840000    2.530000 1
   24.640000   19.360000    2.530000 1
   24.640000   22.880000    2.530000 1
   24.640000   26.400000    2.530000 1
   24.640000   29.920000    2.530000 1
   24.640000   33.440000    2.530000 1
   24.640000   36.960000    2.530000 1
   24.640000   40.480000    2.530000 1
   26.400000    0.000000    2.530000 1
   26.400000    3.520000    2.530000 1
   26.400000    7.040000    2.530000 1
   26.400000   10.560000    2.530000 1
   26.400000   14.080000    2.530000 1
   26.400000   17.600000    2.530000 1
   26.400000   21.120000    2.530000 1
   26.400000   24.640000    2.530000 1
   26.400000   28.160000    2.530000 1
   26.400000   31.680000    2.530000 1
   26.400000   35.200000    2.530000 1
   26.400000   38.720000    2.530000 1
   28.160000    1.760000    2.530000 1
   28.160000    5.280000    2.530000 1
   28.160000    8.800000    2.530000 1
   28.160000   12.320000    2.530000 1
   28.160000   15.840000    2.530000 1
   28.160000   19.360000    2.530000 1
   28.160000   22.880000    2.530000 1
   28.160000   26.400000    2.530000 1
   28.160000   29.920000    2.530000 1
   28.160000   33.440000    2.530000 1
   28.160000   36.960000    2.530000 1
   28.160000   40.480000    2.530000 1
   29.920000    0.000000    2.530000 1
   29.920000    3.520000    2.530000 1
   29.920000    7.040000    2.530000 1
   29.920000   10.560000    2.530000 1
   29.920000   14.080000    2.530000 1
   29.920000   17.600000    2.530000 1
   29.920000   21.120000    2.530000 1
   29.920000   24.640000    2.530000 1
   29.920000   28.160000    2.530000 1
   29.920000   31.680000    2.530000 1
   29.920000   35.200000    2.530000 1
   29.920000   38.720000    2.530000 1
   31.680000    1.760000    2.530000 1
   31.680000    5.280000    2.530000 1
   31.680000    8.800000    2.530000 1
   31.680000   12.320000    2.530000 1
   31.680000   15.840000    2.530000 1
   31.680000   19.360000    2.530000 1
   31.680000   22.880000    2.530000 1
   31.680000   26.400000    2.530000 1
   31.680000   29.920000    2.530000 1
   31.680000   33.440000    2.530000 1
   31.680000   36.960000    2.530000 1
   31.680000   40.480000    2.530000 1
   33.440000    0.000000    2.530000 1
   33.440000    3.520000    2.530000 1
   33.440000    7.040000    2.530000 1
   33.440000   10.560000    2.530000 1
   33.440000   14.080000    2.530000 1
   33.440000   17.600000    2.530000 1
   33.440000   21.120000    2.530000 1
   33.440000   24.640000    2.530000 1
   33.440000   28.160000    2.530000 1
   33.440000   31.680000    2.530000 1
   33.440000   35.200000    2.530000 1
   33.440000   38.720000    2.530000 1
   35.200000    1.760000    2.530000 1
   35.200000    5.280000    2.530000 1
   35.200000    8.800000    2.530000 1
   35.200000   12.320000    2.530000 1
   35.200000   15.840000    2.530000 1
   35.200000   19.360000    2.530000 1
   35.200000   22.880000    2.530000 1
   35.200000   26.400000    2.530000 1
   35.200000   29.920000    2.530000 1
   35.200000   33.440000    2.530000 1
   35.200000   36.960000    2.530000 1
   35.200000   40.480000    2.530000 1
   36.960000    0.000000    2.530000 1
   36.960000    3.520000    2.530000 1
   36.960000    7.040000    2.530000 1
   36.960000   10.560000    2.530000 1
   36.960000   14.080000    2.530000 1
   36.960000   17.600000    2.530000 1
   36.960000   21.120000    2.530000 1
   36.960000   24.640000    2.530000 1
   36.960000   28.160000    2.530000 1
   36.960000   31.680000    2.530000 1
   36.960000   35.200000    2.530000 1
   36.960000   38.720000    2.530000 1
   38.720000    1.760000    2.530000 1
   38.720000    5.280000    2.530000 1
   38.720000    8.800000    2.530000 1
   38.720000   12.320000    2.530000 1
   38.720000   15.840000    2.530000 1
   38.720000   19.360000    2.530000 1
   38.720000   22.880000    2.530000 1
   38.720000   26.400000    2.530000 1
   38.720000   29.920000    2.530000 1
   38.720000   33.440000    2.530000 1
   38.720000   36.960000    2.530000 1
   38.720000   40.480000    2.530000 1
   40.480000    0.000000    2.530000 1
   40.480000    3.520000    2.530000 1
   40.480000    7.040000    2.530000 1
   40.480000   10.560000    2.530000 1
   40.480000   14.080000    2.530000 1
   40.480000   17.600000    2.530000 1
   40.480000   21.120000    2.530000 1
   40.480000   24.640000    2.530000 1
   40.480000   28.160000    2.530000 1
   40.480000   31.680000    2.530000 1
   40.480000   35.200000    2.530000 1
   40.480000   38.720000    2.530000 1
    0.000000    0.000000    0.770000 1
    0.000000    3.520000    0.770000 1
    0.000000    7.040000    0.770000 1
    0.000000   10.560000    0.770000 1
    0.000000   14.080000    0.770000 1
    0.000000   17.600000    0.770000 1
    0.000000   21.120000    0.770000 1
    0.000000   24.640000    0.770000 1
    0.000000   28.160000    0.770000 1
    0.000000   31.680000    0.770000 1
    0.000000   35.200000    0.770000 1
    0.000000   38.720000    0.770000 1
    1.760000    1.760000    0.770000 1
    1.760000    5.280000    0.770000 1
    1.760000    8.800000    0.770000 1
    1.760000   12.320000    0.770000 1
    1.760000   15.840000    0.770000 1
    1.760000   19.360000    0.770000 1
    1.760000   22.880000    0.770000 1
    1.760000   26.400000    0.770000 1
    1.760000   29.920000    0.770000 1
    1.760000   33.440000    0.770000 1
    1.760000   36.960000    0.770000 1
    1.760000   40.480000    0.770000 1
    3.520000    0.000000    0.770000 1
    3.520000    3.520000    0.770000 1
    3.520000    7.040000    0.770000 1
    3.520000   10.560000    0.770000 1
    3.520000   14.080000    0.770000 1
    3.520000   17.600000    0.770000 1
    3.520000   21.120000    0.770000 1
    3.520000   24.640000    0.770000 1
    3.520000   28.160000    0.770000 1
    3.520000   31.680000    0.770000 1
    3.520000   35.200000    0.770000 1
    3.520000   38.720000    0.770000 1
    5.280000    1.760000    0.770000 1
    5.280000    5.280000    0.770000 1
    5.280000    8.800000    0.770000 1
    5.280000   12.320000    0.770000 1
    5.280000   15.840000    0.770000 1
    5.280000   19.360000    0.770000 1
    5.280000   22.880000    0.770000 1
    5.280000   26.400000    0.770000 1
    5.280000   29.920000    0.770000 1
    5.280000   33.440000    0.770000 1
    5.280000   36.960000    0.770000 1
